PersonID,DIV_CDE,DEGR_CDE,DEGREE_DESC,DTE_DEGR_CONFERRED,MAJOR_1,MAJOR_1_DESC
75833940,UG,BS   ,Bachelor of Science,4/30/21,BSBPL,Business & Professional Leadership (SN)
75847240,UG,BS   ,Bachelor of Science,5/2/23,BSPSY,Psychology
75849900,UG,BS   ,Bachelor of Science,8/15/23,BSSMK,SPORT MANAGEMENT: KINESIOLOGY
75852560,UG,BS   ,Bachelor of Science,1/20/23,BSPSO,PSYCHOLOGY (SN)
63483560,UG,BS   ,Bachelor of Science,3/31/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
63488880,UG,BS   ,Bachelor of Science,12/7/23,BSN,Nursing
76179740,UG,BS   ,Bachelor of Science,5/2/23,BSGS,General Studies
67466910,UG,AML  ,Assoc Min Leadership,5/4/18,AML,Ministerial Leadership (SN)
64280230,UG,BS   ,Bachelor of Science,4/30/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
75246080,UG,BS   ,Bachelor of Science,6/27/23,BSMLP,Ministerial Ldrsp: Pastoral Care & Counseling
84905870,UG,BS   ,Bachelor of Science,12/10/21,BSN,Nursing
54797330,UG,BS   ,Bachelor of Science,12/10/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
54798660,UG,BS   ,Bachelor of Science,12/14/18,BSPMN,PRACTICAL MINISTRIES
54801320,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
1917860,UG,BS   ,Bachelor of Science,8/31/18,BSSMC,SPORT MANAGEMENT: COACHING
1919190,UG,BS   ,Bachelor of Science,5/4/18,BSLDR,Organizational Leadership
5309360,UG,BS   ,Bachelor of Science,4/26/19,BSHIS,HISTORY
5317340,UG,BS   ,Bachelor of Science,12/15/22,BSGSU,GENERAL STUDIES (SN)
75861870,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
75873840,UG,BSW  ,Bachelor of Social Work,3/17/22,BSW,Social Work
75876500,UG,AML  ,Assoc Min Leadership,12/10/20,AML,Ministerial Leadership (SN)
94553690,UG,BME  ,Bachelor of Music Educati,10/17/23,BMED,Music Education
94576300,UG,BS   ,Bachelor of Science,12/12/23,BSPSY,Psychology
94581620,UG,BS   ,Bachelor of Science,8/22/23,BSCMS,Communication & Mass Media (SN)
94582950,UG,BS   ,Bachelor of Science,12/22/22,BPMPO,MIN LDSHP: PASTORAL CARE & COUNSELING (PA-O)
94584280,UG,BA   ,Bachelor of Arts,6/28/22,BAGS,General Studies
94585610,UG,BA   ,Bachelor of Arts,4/27/23,BAGRD,Graphic Design
94586940,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
67536070,UG,BS   ,Bachelor of Science,12/10/20,BSMGT,Management
84939120,UG,BS   ,Bachelor of Science,5/2/23,BSDMD,Digital Media & Design (SN)
53710720,UG,BS   ,Bachelor of Science,12/13/19,ESED5,Exceptional Student Education 4/1
50230110,UG,BS   ,Bachelor of Science,10/31/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
48175260,UG,BSW  ,Bachelor of Social Work,5/4/18,BSW,Social Work
38041990,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
52819620,UG,BS   ,Bachelor of Science,12/13/19,BSLDR,Organizational Leadership
63563360,UG,BS   ,Bachelor of Science,12/14/18,BSPR,PUBLIC RELATIONS
63600600,UG,BBA  ,Bachelor of Busi Admin,8/31/18,BBA,Business Administration (SN)
94600240,UG,BS   ,Bachelor of Science,12/12/23,BSCSD,Communication Sciences & Disorders
94601570,UG,BS   ,Bachelor of Science,12/15/22,BSLDO,Organizational Leadership (SN)
94602900,UG,BS   ,Bachelor of Science,12/8/22,BSGRD,Graphic Design
94606890,UG,BS   ,Bachelor of Science,12/15/22,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
84973700,UG,BS   ,Bachelor of Science,5/2/23,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
84975030,UG,BS   ,Bachelor of Science,4/30/21,BSMPO,MINISTERIAL LDRSP: PASTORAL CARE & COUNSELING
85002960,UG,BSW  ,Bachelor of Social Work,12/10/21,BSW,Social Work
85013600,UG,AML  ,Assoc Min Leadership,4/30/21,AML,Ministerial Leadership (SN)
50236760,UG,BS   ,Bachelor of Science,12/14/18,BSKEX,Kinesiology: Exercise Science
49646240,UG,BS   ,Bachelor of Science,5/4/18,BSCOM,COMMUNICATION
49223300,UG,BS   ,Bachelor of Science,6/30/19,BSSMB,SPORT MANAGEMENT: BUSINESS
106715210,UG,BSW  ,Bachelor of Social Work,12/7/23,BSW,Social Work
100990890,UG,BSW  ,Bachelor of Social Work,5/2/23,BSW,Social Work
115229870,UG,AA   ,Associate of Arts,12/12/23,AAGN,General Education
106852200,UG,BS   ,Bachelor of Science,12/7/23,BSBIM,Biology: Medical Sciences
117889870,UG,BS   ,Bachelor of Science,5/3/22,BSMGT,Management
75948320,UG,BS   ,Bachelor of Science,5/3/22,BSMNL,MINISTERIAL LEADERSHIP (SN)
67327260,UG,BA   ,Bachelor of Arts,8/30/21,BAICS,INTERCULTURAL STUDIES
75969600,UG,BS   ,Bachelor of Science,12/13/19,BSDMD,Digital Media & Design (SN)
63604590,UG,BS   ,Bachelor of Science,12/10/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
63635180,UG,BS   ,Bachelor of Science,12/10/20,BIOPR,BIOLOGY: PRE-MED
63637840,UG,BS   ,Bachelor of Science,4/26/19,BSDMD,Digital Media & Design (SN)
63640500,UG,BS   ,Bachelor of Science,12/10/20,BSKPT,Kinesiology: Pre-Physical Therapy
63643160,UG,BA   ,Bachelor of Arts,12/14/18,BAENG,ENGLISH
63647150,UG,BS   ,Bachelor of Science,12/14/18,BSGRD,Graphic Design
67585280,UG,BS   ,Bachelor of Science,4/30/21,BSPSO,PSYCHOLOGY (SN)
67626510,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
66320450,UG,BS   ,Bachelor of Science,5/3/22,BSCMS,Communication & Mass Media (SN)
85025570,UG,BS   ,Bachelor of Science,6/30/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
85034880,UG,BS   ,Bachelor of Science,8/20/20,BSSMB,SPORT MANAGEMENT: BUSINESS
85056160,UG,BS   ,Bachelor of Science,8/22/23,BSKOT,Kinesiology: Pre-Occupational Therapy
85064140,UG,BS   ,Bachelor of Science,8/23/22,BSDMD,Digital Media & Design (SN)
49275170,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
50331190,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
50335180,UG,BS   ,Bachelor of Science,4/26/19,ESED5,Exceptional Student Education 4/1
56797650,UG,BS   ,Bachelor of Science,5/4/18,ELEMK,Elementary Education
55204310,UG,BS   ,Bachelor of Science,12/14/18,BSN,Nursing
55208300,UG,BS   ,Bachelor of Science,12/14/18,BSINB,International Business
114423890,UG,BS   ,Bachelor of Science,5/2/23,BSBPL,Business & Professional Leadership (SN)
112624400,UG,BS   ,Bachelor of Science,4/27/23,BSFIN,Finance
75998860,UG,BS   ,Bachelor of Science,5/3/22,BSCRM,Criminal Justice
76002850,UG,BS   ,Bachelor of Science,4/24/20,BSN,Nursing
76033440,UG,ACM  ,Assoc Christian Ministry,4/24/20,ACM,Christian Ministry (SN)
63667100,UG,BS   ,Bachelor of Science,12/10/20,BSN,Nursing
94721270,UG,BS   ,Bachelor of Science,12/14/22,BSLDO,Organizational Leadership (SN)
67665080,UG,BS   ,Bachelor of Science,12/10/21,BSLDO,Organizational Leadership (SN)
67666410,UG,BS   ,Bachelor of Science,4/30/21,BSCRM,Criminal Justice
85076110,UG,BS   ,Bachelor of Science,5/3/22,BSPSO,PSYCHOLOGY (SN)
85097390,UG,AA   ,Associate of Arts,4/30/21,AAGN,General Education
85108030,UG,ACM  ,Assoc Christian Ministry,4/30/21,ACM,Christian Ministry (SN)
52177230,UG,BS   ,Bachelor of Science,6/21/20,BSCRM,Criminal Justice
51921870,UG,BS   ,Bachelor of Science,8/31/19,BSLDO,Organizational Leadership (SN)
56669970,UG,BS   ,Bachelor of Science,2/28/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
56672630,UG,BS   ,Bachelor of Science,5/4/18,BSN,Nursing
56680610,UG,BS   ,Bachelor of Science,4/26/19,SDSSC,Secondary Social Sciences
56683270,UG,BA   ,Bachelor of Arts,5/2/23,BAMUS,Music
48642090,UG,BS   ,Bachelor of Science,4/26/19,BSMDM,MEDIA MINISTRY
48643420,UG,BS   ,Bachelor of Science,4/26/19,BSCOM,COMMUNICATION
117275410,UG,BS   ,Bachelor of Science,5/3/22,BSMGT,Management
113047340,UG,BS   ,Bachelor of Science,8/22/23,BSMLW,Ministerial Leadership: Worship Ministries (SN)
117637170,UG,BS   ,Bachelor of Science,4/27/23,BSMGT,Management
76044080,UG,BS   ,Bachelor of Science,12/13/19,BSCOM,COMMUNICATION
76054720,UG,BS   ,Bachelor of Science,4/24/20,BSCMS,Communication & Mass Media (SN)
76081320,UG,AML  ,Assoc Min Leadership,10/31/20,AML,Ministerial Leadership (SN)
76083980,UG,BS   ,Bachelor of Science,5/3/22,BSPSO,PSYCHOLOGY (SN)
76085310,UG,AML  ,Assoc Min Leadership,8/20/20,AML,Ministerial Leadership (SN)
63710990,UG,BS   ,Bachelor of Science,7/31/19,BSCRM,Criminal Justice
63724290,UG,BS   ,Bachelor of Science,12/14/18,BSLDO,Organizational Leadership (SN)
94758510,UG,BS   ,Bachelor of Science,5/3/22,BSPCC,Psychology: Pre-Counseling (SN)
94761170,UG,BS   ,Bachelor of Science,12/15/22,BSCMS,Communication & Mass Media (SN)
67675720,UG,BS   ,Bachelor of Science,4/30/21,SDENG,Secondary English
67677050,UG,BS   ,Bachelor of Science,4/26/19,BSSMB,SPORT MANAGEMENT: BUSINESS
67682370,UG,BBA  ,Bachelor of Busi Admin,4/26/19,BBA,Business Administration (SN)
67693010,UG,BS   ,Bachelor of Science,12/10/20,BSPMN,PRACTICAL MINISTRIES
67697000,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
85123990,UG,BS   ,Bachelor of Science,12/10/21,BSKEX,Kinesiology: Exercise Science
117605250,UG,BS   ,Bachelor of Science,12/7/23,BSKEX,Kinesiology: Exercise Science
114552900,UG,BS   ,Bachelor of Science,12/8/22,BSMAC,Mathematics: Actuarial
76106590,UG,BS   ,Bachelor of Science,5/3/22,BSHUS,Human Services (SN)
76109250,UG,BS   ,Bachelor of Science,5/3/22,BSLDO,Organizational Leadership (SN)
76121220,UG,AA   ,Associate of Arts,12/13/19,AAGN,General Education
67726260,UG,AML  ,Assoc Min Leadership,12/14/18,AML,Ministerial Leadership (SN)
85198470,UG,BS   ,Bachelor of Science,12/7/23,BSBIM,Biology: Medical Sciences
34912500,UG,BS   ,Bachelor of Science,4/30/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
34941760,UG,BS   ,Bachelor of Science,12/15/22,BSBPL,Business & Professional Leadership (SN)
117859280,UG,BS   ,Bachelor of Science,7/31/23,BSCRO,Criminal Justice (SN)
76133190,UG,BS   ,Bachelor of Science,4/30/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
76143830,UG,BS   ,Bachelor of Science,5/2/23,BSWCJ,Social Work & Criminal Justice
76178410,UG,BS   ,Bachelor of Science,5/3/22,BSLGS,Legal Studies
86134790,UG,BS   ,Bachelor of Science,12/15/22,BSMPO,MINISTERIAL LDRSP: PASTORAL CARE & COUNSELING
86140110,UG,BS   ,Bachelor of Science,4/30/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
68460420,UG,BS   ,Bachelor of Science,4/30/21,BSDMD,Digital Media & Design (SN)
118030850,UG,BS   ,Bachelor of Science,5/2/23,BSMGT,Management
65781800,UG,BS   ,Bachelor of Science,12/10/20,BSCMS,Communication & Mass Media (SN)
76195700,UG,BS   ,Bachelor of Science,4/30/21,BSCRM,Criminal Justice
76197030,UG,BS   ,Bachelor of Science,6/30/21,BSPSY,Psychology
76212990,UG,BS   ,Bachelor of Science,12/15/22,ELEMK,Elementary Education
65400090,UG,BS   ,Bachelor of Science,12/10/20,BSBIM,Biology: Medical Sciences
65404080,UG,BS   ,Bachelor of Science,4/30/21,SDMAT,Secondary Mathematics
65405410,UG,BA   ,Bachelor of Arts,4/24/20,BAHIS,HISTORY
65408070,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
65409400,UG,AA   ,Associate of Arts,6/10/20,AAGN,General Education
65412060,UG,BM   ,Bachelor of Music,4/30/21,BMPV,MUSIC PERFORMANCE: VOCAL
65414720,UG,BS   ,Bachelor of Science,4/24/20,BSN,Nursing
65416050,UG,BS   ,Bachelor of Science,4/24/20,BSCOM,COMMUNICATION
65418710,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
65421370,UG,BS   ,Bachelor of Science,12/14/18,BSPSY,Psychology
65425360,UG,BS   ,Bachelor of Science,4/30/21,BSKEX,Kinesiology: Exercise Science
67832660,UG,BBA  ,Bachelor of Busi Admin,12/10/20,BBA,Business Administration (SN)
85275610,UG,BS   ,Bachelor of Science,5/2/23,BSKPE,Kinesiology: Physical Education
117138420,UG,BS   ,Bachelor of Science,5/2/23,BSLGS,Legal Studies
118231680,UG,BS   ,Bachelor of Science,5/3/22,BSMKT,Marketing
118207740,UG,BS   ,Bachelor of Science,12/12/23,BSLDO,Organizational Leadership (SN)
107467990,UG,BS   ,Bachelor of Science,5/2/23,BSPSY,Psychology
117682390,UG,BS   ,Bachelor of Science,9/1/23,BSMUB,MUSIC BUSINESS
113523480,UG,BS   ,Bachelor of Science,5/2/23,BSOLE,ORGANIZATIONAL LEADERSHIP: ENTREPRENEURIAL
117654460,UG,BS   ,Bachelor of Science,12/22/22,BSPSO,PSYCHOLOGY (SN)
65432010,UG,BA   ,Bachelor of Arts,4/24/20,BAENG,ENGLISH
65433340,UG,BS   ,Bachelor of Science,4/30/21,BSKOT,Kinesiology: Pre-Occupational Therapy
65438660,UG,BFA  ,Bachelor of Fine Arts,12/17/20,BFACW,Creative Writing
65441320,UG,BS   ,Bachelor of Science,11/15/21,BSFLM,Film Production
65445310,UG,BS   ,Bachelor of Science,12/10/20,BSFIN,Finance
65451960,UG,BS   ,Bachelor of Science,12/10/20,BSLGS,Legal Studies
65458610,UG,BS   ,Bachelor of Science,4/24/20,BSLDO,Organizational Leadership (SN)
65463930,UG,BS   ,Bachelor of Science,12/10/21,BSFLM,Film Production
65466590,UG,BS   ,Bachelor of Science,8/27/21,BSLDR,Organizational Leadership
65469250,UG,BS   ,Bachelor of Science,12/10/20,BSCOM,COMMUNICATION
65470580,UG,BS   ,Bachelor of Science,4/30/21,BSGRD,Graphic Design
65471910,UG,BA   ,Bachelor of Arts,6/30/19,BAWM,WORSHIP MINISTRIES
67437650,UG,BS   ,Bachelor of Science,12/17/20,BSLDO,Organizational Leadership (SN)
67883200,UG,BS   ,Bachelor of Science,7/31/19,BSPSY,Psychology
57312360,UG,BS   ,Bachelor of Science,7/31/19,BSLDO,Organizational Leadership (SN)
69879530,UG,BS   ,Bachelor of Science,4/30/21,BSKEX,Kinesiology: Exercise Science
65478560,UG,BS   ,Bachelor of Science,12/10/21,BSMAT,Mathematics
65479890,UG,BS   ,Bachelor of Science,12/10/20,BSLGS,Legal Studies
65481220,UG,BS   ,Bachelor of Science,4/30/21,BSBCT,BROADCASTING
65482550,UG,BSW  ,Bachelor of Social Work,4/26/19,BSW,Social Work
65487870,UG,BS   ,Bachelor of Science,6/30/20,BSLDR,Organizational Leadership
65495850,UG,BS   ,Bachelor of Science,4/24/20,BSFIN,Finance
65497180,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
65499840,UG,BS   ,Bachelor of Science,4/30/21,BSKPT,Kinesiology: Pre-Physical Therapy
65501170,UG,BS   ,Bachelor of Science,4/30/21,ESED5,Exceptional Student Education 4/1
65505160,UG,BS   ,Bachelor of Science,5/3/22,SDSSC,Secondary Social Sciences
65514470,UG,BS   ,Bachelor of Science,4/30/21,BSKEX,Kinesiology: Exercise Science
69886180,UG,BS   ,Bachelor of Science,12/10/21,BSN,Nursing
86237200,UG,AML  ,Assoc Min Leadership,1/20/23,AML,Ministerial Leadership (SN)
65523780,UG,BS   ,Bachelor of Science,4/30/21,BSCOM,COMMUNICATION
65525110,UG,BS   ,Bachelor of Science,4/30/21,BSGRD,Graphic Design
65530430,UG,BS   ,Bachelor of Science,4/30/21,BSLGS,Legal Studies
65531760,UG,BS   ,Bachelor of Science,4/30/21,BSFIN,Finance
65538410,UG,BS   ,Bachelor of Science,3/25/22,BSMGT,Management
65539740,UG,BS   ,Bachelor of Science,4/30/21,BSN,Nursing
65541070,UG,BS   ,Bachelor of Science,6/30/21,BSKEX,Kinesiology: Exercise Science
65545060,UG,BS   ,Bachelor of Science,8/22/23,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
65550380,UG,BS   ,Bachelor of Science,12/10/20,BSLGS,Legal Studies
65553040,UG,BS   ,Bachelor of Science,11/4/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
65557030,UG,BS   ,Bachelor of Science,12/10/20,BSCOM,COMMUNICATION
65565010,UG,BS   ,Bachelor of Science,12/10/20,BSLDR,Organizational Leadership
67317950,UG,BS   ,Bachelor of Science,12/17/20,BSLDO,Organizational Leadership (SN)
95817190,UG,BBA  ,Bachelor of Busi Admin,5/2/23,BBA,Business Administration (SN)
95821180,UG,BS   ,Bachelor of Science,3/8/22,BSHUS,Human Services (SN)
95846450,UG,AA   ,Associate of Arts,5/3/22,AAGN,General Education
54141640,UG,BS   ,Bachelor of Science,12/14/18,BSPSY,Psychology
54025930,UG,BS   ,Bachelor of Science,8/31/19,BSPMN,PRACTICAL MINISTRIES
54029920,UG,BS   ,Bachelor of Science,12/13/19,BSHUS,Human Services (SN)
54031250,UG,BS   ,Bachelor of Science,6/30/20,BSMGT,Management
65571660,UG,BS   ,Bachelor of Science,9/10/20,ELEMK,Elementary Education
65572990,UG,BS   ,Bachelor of Science,1/22/21,BSLGS,Legal Studies
65598260,UG,BS   ,Bachelor of Science,10/6/21,BSCSD,Communication Sciences & Disorders
65602250,UG,BS   ,Bachelor of Science,12/10/20,BSDJR,DIGITAL JOURNALISM
65604910,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
95883690,UG,BS   ,Bachelor of Science,4/30/21,BSGSU,GENERAL STUDIES (SN)
58518670,UG,BS   ,Bachelor of Science,4/26/19,BSLDO,Organizational Leadership (SN)
58530640,UG,BS   ,Bachelor of Science,6/30/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
58539950,UG,BS   ,Bachelor of Science,9/2/21,BSCMS,Communication & Mass Media (SN)
50101100,UG,BSW  ,Bachelor of Social Work,5/4/18,BSW,Social Work
50103760,UG,BS   ,Bachelor of Science,8/20/20,BSPSO,PSYCHOLOGY (SN)
53330340,UG,BS   ,Bachelor of Science,12/14/18,BSSME,SPORT MANAGEMENT: PE & COACHING
54733490,UG,BS   ,Bachelor of Science,5/4/18,BSACT,Accounting
54734820,UG,BS   ,Bachelor of Science,8/31/18,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
54736150,UG,BS   ,Bachelor of Science,12/14/18,BSN,Nursing
65623530,UG,BBA  ,Bachelor of Busi Admin,9/23/21,BBA,Business Administration (SN)
65634170,UG,BS   ,Bachelor of Science,12/10/21,BSLDO,Organizational Leadership (SN)
65636830,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
65638160,UG,BS   ,Bachelor of Science,4/30/21,BSLDR,Organizational Leadership
65639490,UG,BS   ,Bachelor of Science,12/10/20,BSN,Nursing
65648800,UG,BS   ,Bachelor of Science,6/30/20,BSLDR,Organizational Leadership
65652790,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
65654120,UG,BA   ,Bachelor of Arts,4/30/21,BAGRD,Graphic Design
133614460,UG,BS   ,Bachelor of Science,4/27/23,BSPSY,Psychology
51593360,UG,BS   ,Bachelor of Science,12/10/20,BSKEX,Kinesiology: Exercise Science
83840540,UG,BS   ,Bachelor of Science,3/17/22,BSWME,WORSHIP MINISTRIES (SN)
82530490,UG,BS   ,Bachelor of Science,4/27/23,BSLDR,Organizational Leadership
83643700,UG,BS   ,Bachelor of Science,8/15/23,BSMP,MINISTRY: PASTORAL MINISTRY
86392810,UG,BS   ,Bachelor of Science,12/13/22,BSCRO,Criminal Justice (SN)
58551920,UG,BS   ,Bachelor of Science,4/24/20,BSSME,SPORT MANAGEMENT: PE & COACHING
48257720,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
58557240,UG,BS   ,Bachelor of Science,4/24/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
58581180,UG,BS   ,Bachelor of Science,12/13/19,BSINB,International Business
49474670,UG,BSW  ,Bachelor of Social Work,12/14/18,BSW,Social Work
58589160,UG,BS   ,Bachelor of Science,4/26/19,BSFLM,Film Production
58591820,UG,BS   ,Bachelor of Science,12/14/18,BSN,Nursing
53998000,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
48705930,UG,BME  ,Bachelor of Music Educati,4/29/22,BMED,Music Education
65655450,UG,BS   ,Bachelor of Science,4/30/21,BSPLS,Political Science
65656780,UG,BS   ,Bachelor of Science,4/30/21,BSCOM,COMMUNICATION
65662100,UG,BS   ,Bachelor of Science,4/24/20,SDENG,Secondary English
65664760,UG,BS   ,Bachelor of Science,4/30/21,BSLDR,Organizational Leadership
65666090,UG,BS   ,Bachelor of Science,12/17/20,BSPMN,PRACTICAL MINISTRIES
65671410,UG,BS   ,Bachelor of Science,4/24/20,BSINB,International Business
65672740,UG,BS   ,Bachelor of Science,12/10/21,ELEMK,Elementary Education
65694020,UG,BS   ,Bachelor of Science,12/10/20,BSMGT,Management
65698010,UG,BS   ,Bachelor of Science,4/30/21,BSMKT,Marketing
65713970,UG,BS   ,Bachelor of Science,6/30/21,BSMUB,MUSIC BUSINESS
65716630,UG,BS   ,Bachelor of Science,12/10/20,BSN,Nursing
65717960,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
95956840,UG,AA   ,Associate of Arts,5/3/22,AAGT,GENERAL EDUCATION
95958170,UG,BS   ,Bachelor of Science,10/18/22,BSGSU,GENERAL STUDIES (SN)
95959500,UG,BS   ,Bachelor of Science,12/10/21,BSSMB,SPORT MANAGEMENT: BUSINESS
95970140,UG,AML  ,Assoc Min Leadership,12/10/21,APML,MINISTERIAL LEADERSHIP (PA-S)
70059080,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
86404780,UG,BS   ,Bachelor of Science,10/25/21,BSCMS,Communication & Mass Media (SN)
58613100,UG,BS   ,Bachelor of Science,4/24/20,BSMLM,Ministerial Leadership: Christian Ministry (SN)
58622410,UG,BS   ,Bachelor of Science,12/13/19,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
58631720,UG,BS   ,Bachelor of Science,12/14/18,BSBPL,Business & Professional Leadership (SN)
117568010,UG,BS   ,Bachelor of Science,12/22/22,BPMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (PA-O)
55867980,UG,BSW  ,Bachelor of Social Work,12/14/18,BSW,Social Work
57839040,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
65719290,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
65721950,UG,BA   ,Bachelor of Arts,5/3/22,BAWM,WORSHIP MINISTRIES
65724610,UG,BS   ,Bachelor of Science,5/2/23,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
65733920,UG,BBA  ,Bachelor of Busi Admin,12/17/20,BBA,Business Administration (SN)
65763180,UG,ACM  ,Assoc Christian Ministry,12/14/18,ACM,Christian Ministry (SN)
96015360,UG,BS   ,Bachelor of Science,12/10/21,BSMPO,MINISTERIAL LDRSP: PASTORAL CARE & COUNSELING
96018020,UG,BS   ,Bachelor of Science,12/10/21,BSLDO,Organizational Leadership (SN)
86447340,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
86455320,UG,BS   ,Bachelor of Science,9/28/23,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
58638370,UG,BS   ,Bachelor of Science,12/10/21,BSPR,PUBLIC RELATIONS
58434880,UG,BS   ,Bachelor of Science,4/26/19,BSINB,International Business
58655660,UG,AA   ,Associate of Arts,12/10/21,AAGN,General Education
58658320,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
58662310,UG,BS   ,Bachelor of Science,12/13/19,BSCRO,Criminal Justice (SN)
58664970,UG,BS   ,Bachelor of Science,8/31/19,BSSMB,SPORT MANAGEMENT: BUSINESS
56684600,UG,BS   ,Bachelor of Science,4/26/19,BSMKT,Marketing
51558780,UG,BS   ,Bachelor of Science,4/26/19,BSKPT,Kinesiology: Pre-Physical Therapy
51560110,UG,BS   ,Bachelor of Science,12/17/20,BSLDR,Organizational Leadership
51562770,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
55768230,UG,BS   ,Bachelor of Science,12/14/18,BSLGS,Legal Studies
47383910,UG,BS   ,Bachelor of Science,4/24/20,BSSMB,SPORT MANAGEMENT: BUSINESS
57925490,UG,BSW  ,Bachelor of Social Work,4/26/19,BSW,Social Work
57926820,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
65775150,UG,ACM  ,Assoc Christian Ministry,12/14/18,ACM,Christian Ministry (SN)
65781800,UG,ACM  ,Assoc Christian Ministry,5/4/18,ACM,Christian Ministry (SN)
65792440,UG,BBA  ,Bachelor of Busi Admin,4/30/21,BBA,Business Administration (SN)
65795100,UG,ACM  ,Assoc Christian Ministry,5/4/18,ACM,Christian Ministry (SN)
65811060,UG,BS   ,Bachelor of Science,12/10/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
70189420,UG,AA   ,Associate of Arts,4/24/20,AABUS,BUSINESS (DU)
86485910,UG,BS   ,Bachelor of Science,3/20/21,BSBPL,Business & Professional Leadership (SN)
83619760,UG,BS   ,Bachelor of Science,5/2/23,BSPSY,Psychology
58675610,UG,BS   ,Bachelor of Science,12/14/18,BSMGT,Management
47282830,UG,BS   ,Bachelor of Science,5/4/18,BSN,Nursing
55382530,UG,BS   ,Bachelor of Science,12/14/18,BSKEX,Kinesiology: Exercise Science
58700880,UG,BS   ,Bachelor of Science,10/31/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
51123870,UG,AM   ,ASSOC MIN LEADERSHIP,5/4/18,AML,Ministerial Leadership (SN)
58714180,UG,BS   ,Bachelor of Science,8/31/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
107350950,UG,BS   ,Bachelor of Science,8/22/23,BSPSY,Psychology
56810950,UG,BS   ,Bachelor of Science,4/26/19,BSMUB,MUSIC BUSINESS
51618630,UG,BS   ,Bachelor of Science,5/4/18,BSKPT,Kinesiology: Pre-Physical Therapy
65846970,UG,BS   ,Bachelor of Science,4/24/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
65853620,UG,BS   ,Bachelor of Science,11/10/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
96091170,UG,BS   ,Bachelor of Science,12/22/22,BSTHM,Tourism & Hospitality Management
96092500,UG,BS   ,Bachelor of Science,6/14/23,ELEMK,Elementary Education
96097820,UG,AML  ,Assoc Min Leadership,5/2/23,AML,Ministerial Leadership (SN)
